Reservation Number,Third Party Confirmation Number,Room Number,Accommodation Total,Amount Paid,Check in Date,Check out Date,Nights,Room Type,Grand Total,Deposit,Balance Due,Reservation Date,Source,Status,_internal_row_id,Revenue,Name,Property,Listing Name
2720186568728,HMBNZ9AD2S,633312-4,1316,0,2025-08-01,2025-08-04,3,Spyglass Pet,1394.96,0,1394.96,2025-08-01,Airbnb (API),checked_out,2720186568728-633312-4,1421, , ,Spyglass Pet
7718122896531,,633310-6,599,672.04,2025-08-02,2025-08-03,1,Spyglass,672.04,672.04,0,2025-08-01,Website/Booking Engine,checked_out,7718122896531-633310-6,634, , ,Spyglass
6206825448553,,633308-3,824,947.64,2025-08-01,2025-08-03,2,Greenhouse Pet,947.64,947.64,0,2025-08-01,Website/Booking Engine,checked_out,6206825448553-633308-3,894, , ,Greenhouse Pet
2359056600528,,633308-3,635.23,1536.6,2025-08-13,2025-08-15,2,Greenhouse Pet,841.03,720.8,0,2025-08-02,Website/Booking Engine,checked_out,2359056600528-633308-3,705.23, , ,Greenhouse Pet
9762319847847,,633310-0,1859,2081.84,2025-08-14,2025-08-17,3,Spyglass,2081.84,2081.84,0,2025-08-02,Website/Booking Engine,checked_out,9762319847847-633310-0,1964, , ,Spyglass
6359849291658,,633312-1,568,676.28,2025-08-03,2025-08-05,2,Spyglass Pet,676.28,676.28,0,2025-08-02,Website/Booking Engine,checked_out,6359849291658-633312-1,638, , ,Spyglass Pet
2343074651410,HMNQK9XYDS,633312-3,311,0,2025-08-04,2025-08-05,1,Spyglass Pet,329.66,0,329.66,2025-08-02,Airbnb (API),checked_out,2343074651410-633312-3,346, , ,Spyglass Pet
5577644615646,HMXETYJH8E,633310-7,320,0,2025-08-03,2025-08-04,1,Spyglass,339.2,0,339.2,2025-08-02,Airbnb (API),checked_out,5577644615646-633310-7,355, , ,Spyglass
9438112652945,2259011900,633311-0,697.61,0,2025-08-02,2025-08-04,2,Spyglass ADA,739.47,739.47,739.47,2025-08-02,Expedia (Channel Collect Booking),checked_out,9438112652945-633311-0,767.61, , ,Spyglass ADA
2708415514183,,633306-0,1189,1570.64,2025-12-21,2025-12-24,3,Greenhouse,1570.64,1570.64,0,2025-08-02,Website/Booking Engine,checked_out,2708415514183-633306-0,1294, , ,Greenhouse
9702018887021,OBH25080321413204-2926818,633308-3,368.31,438.31,2025-08-05,2025-08-07,2,Greenhouse Pet,438.31,434.12,0,2025-08-03,Mr & Mrs Smith (Smith Hotels) (Hotel Collect Booking),checked_out,9702018887021-633308-3,438.31, , ,Greenhouse Pet
7435188688094,,633310-0,279,332.84,2025-08-06,2025-08-07,1,Spyglass,332.84,332.84,0,2025-08-03,Website/Booking Engine,checked_out,7435188688094-633310-0,314, , ,Spyglass
8467272428928,,633310-7,279,332.84,2025-08-05,2025-08-06,1,Spyglass,332.84,332.84,0,2025-08-03,Website/Booking Engine,checked_out,8467272428928-633310-7,314, , ,Spyglass
8594595243327,,633308-3,191.2,239.77,2025-08-03,2025-08-04,1,Greenhouse Pet,239.77,239.77,0,2025-08-03,Website/Booking Engine,checked_out,8594595243327-633308-3,226.2, , ,Greenhouse Pet
2427983564017,,633306-1,1748,1918.08,2025-08-30,2025-09-01,2,Greenhouse,1918.08,1768.08,0,2025-08-04,Website/Booking Engine,checked_out,2427983564017-633306-1,1818, , ,Greenhouse
7272397045158,,633312-0,891.25,1362.93,2025-08-24,2025-08-26,2,Spyglass Pet,1362.93,1362.93,0,2025-08-04,Website/Booking Engine,checked_out,7272397045158-633312-0,961.25, , ,Spyglass Pet
5606921314352,,633312-3,588,697.48,2025-08-18,2025-08-20,2,Spyglass Pet,697.48,697.48,0,2025-08-04,Website/Booking Engine,checked_out,5606921314352-633312-3,658, , ,Spyglass Pet
6065222287406,,633306-3,325,381.6,2025-08-10,2025-08-11,1,Greenhouse,381.6,381.6,0,2025-08-04,Website/Booking Engine,checked_out,6065222287406-633306-3,360, , ,Greenhouse
5672859499782,,633306-4,174,221.54,2025-08-06,2025-08-07,1,Greenhouse,221.54,221.54,0,2025-08-04,Website/Booking Engine,checked_out,5672859499782-633306-4,209, , ,Greenhouse
3384059032890,,633306-6,348,443.08,2025-08-05,2025-08-07,2,Greenhouse,443.08,443.08,0,2025-08-04,Website/Booking Engine,checked_out,3384059032890-633306-6,418, , ,Greenhouse
7867230772842,,633312-5,672.58,750.03,2025-08-08,2025-08-09,1,Spyglass Pet,750.03,750.03,0,2025-08-04,Website/Booking Engine,checked_out,7867230772842-633312-5,707.58, , ,Spyglass Pet
8094223762162,,633306-7,229,279.84,2025-08-04,2025-08-05,1,Greenhouse,279.84,279.84,0,2025-08-04,Website/Booking Engine,checked_out,8094223762162-633306-7,264, , ,Greenhouse
1786398076653,HMXNW95YSX,633312-2,344,0,2025-08-05,2025-08-06,1,Spyglass Pet,364.64,0,364.64,2025-08-04,Airbnb (API),checked_out,1786398076653-633312-2,379, , ,Spyglass Pet
9184333046176,,633306-8,348,443.08,2025-08-04,2025-08-06,2,Greenhouse,443.08,443.08,0,2025-08-04,Website/Booking Engine,checked_out,9184333046176-633306-8,418, , ,Greenhouse
6037089950356,,633310-2,1010.85,1357.6,2025-09-06,2025-09-07,1,Spyglass,1357.6,1357.6,0,2025-08-05,Website/Booking Engine,checked_out,6037089950356-633310-2,1045.85, , ,Spyglass
7725102620090,,633306-1,496.8,563.71,2025-08-28,2025-08-29,1,Greenhouse,563.71,563.71,0,2025-08-05,Website/Booking Engine,checked_out,7725102620090-633306-1,531.8, , ,Greenhouse
1323599246266,,633306-2,1110,1250.8,2025-08-15,2025-08-17,2,Greenhouse,1250.8,1250.8,0,2025-08-05,Website/Booking Engine,checked_out,1323599246266-633306-2,1180, , ,Greenhouse
6075594392329,,633310-1,518,623.28,2025-08-11,2025-08-13,2,Spyglass,623.28,623.28,0,2025-08-05,Website/Booking Engine,checked_out,6075594392329-633310-1,588, , ,Spyglass
1338716920393,HMKB33MHBX,633308-0,559,0,2025-08-11,2025-08-13,2,Greenhouse Pet,592.54,0,592.54,2025-08-05,Airbnb (API),checked_out,1338716920393-633308-0,629, , ,Greenhouse Pet
1763558736451,,633310-6,319,375.24,2025-08-10,2025-08-11,1,Spyglass,375.24,375.24,0,2025-08-05,Website/Booking Engine,checked_out,1763558736451-633310-6,354, , ,Spyglass
7013119008611,HM9FFMZNTF,633308-1,213,0,2025-08-06,2025-08-07,1,Greenhouse Pet,225.78,0,225.78,2025-08-05,Airbnb (API),checked_out,7013119008611-633308-1,248, , ,Greenhouse Pet
4779353951710,,633310-1,319,375.24,2025-08-07,2025-08-08,1,Spyglass,375.24,375.24,0,2025-08-05,Website/Booking Engine,checked_out,4779353951710-633310-1,354, , ,Spyglass
4592030747477,,633312-4,209,258.64,2025-08-06,2025-08-07,1,Spyglass Pet,258.64,258.64,0,2025-08-05,Website/Booking Engine,checked_out,4592030747477-633312-4,244, , ,Spyglass Pet
7344977701387,,633306-7,524,666.74,2025-08-05,2025-08-08,3,Greenhouse,666.74,666.74,0,2025-08-05,Website/Booking Engine,checked_out,7344977701387-633306-7,629, , ,Greenhouse
3970239873125,HMXKT3T5Y9,633312-2,249,0,2025-08-06,2025-08-07,1,Spyglass Pet,263.94,0,263.94,2025-08-05,Airbnb (API),checked_out,3970239873125-633312-2,284, , ,Spyglass Pet
5042817720232,,633308-5,723,840.58,2025-08-07,2025-08-09,2,Greenhouse Pet,840.58,840.58,0,2025-08-05,Website/Booking Engine,checked_out,5042817720232-633308-5,793, , ,Greenhouse Pet
2717660589502,,633308-2,1048,1185.08,2025-08-08,2025-08-10,2,Greenhouse Pet,1185.08,1185.08,0,2025-08-05,Website/Booking Engine,checked_out,2717660589502-633308-2,1118, , ,Greenhouse Pet
5888253490418,5542844914,633307-0,252.3,304.54,2025-08-05,2025-08-06,1,Greenhouse ADA,304.54,304.54,0,2025-08-05,Booking.com (Channel Collect Booking),checked_out,5888253490418-633307-0,287.3, , ,Greenhouse ADA
6541084874372,,633310-6,2912,3235.12,2025-08-29,2025-09-02,4,Spyglass,3235.12,3235.12,0,2025-08-06,Website/Booking Engine,checked_out,6541084874372-633310-6,3052, , ,Spyglass
9451527513845,,633306-1,1265,1415.1,2025-08-22,2025-08-24,2,Greenhouse,1415.1,1415.1,0,2025-08-06,Website/Booking Engine,checked_out,9451527513845-633306-1,1335, , ,Greenhouse
6018513052103,,633310-7,703,819.38,2025-08-17,2025-08-19,2,Spyglass,819.38,819.38,0,2025-08-06,Website/Booking Engine,checked_out,6018513052103-633310-7,773, , ,Spyglass
8473634484495,,633310-7,287,590.32,2025-08-10,2025-08-11,1,Spyglass,590.32,590.32,0,2025-08-06,Website/Booking Engine,checked_out,8473634484495-633310-7,322, , ,Spyglass
3972577728639,HM4C4SDWJY,633306-8,213,0,2025-08-06,2025-08-07,1,Greenhouse,225.78,0,225.78,2025-08-06,Airbnb (API),checked_out,3972577728639-633306-8,248, , ,Greenhouse
1803069939837,,633306-7,377,531.72,2025-08-08,2025-08-09,1,Greenhouse,531.72,436.72,0,2025-08-06,Website/Booking Engine,checked_out,1803069939837-633306-7,412, , ,Greenhouse
4783196552435,,633312-2,1140,1282.6,2025-08-08,2025-08-10,2,Spyglass Pet,1282.6,1282.6,0,2025-08-06,Website/Booking Engine,checked_out,4783196552435-633312-2,1210, , ,Spyglass Pet
8257832734063,,633308-4,907.59,1043.2,2025-08-08,2025-08-10,2,Greenhouse Pet,1043.2,1159.11,0,2025-08-06,Website/Booking Engine,checked_out,8257832734063-633308-4,977.59, , ,Greenhouse Pet
6721551711030,,633310-0,2064,2262.04,2025-11-14,2025-11-16,2,Spyglass,2262.04,2262.04,0,2025-08-07,Website/Booking Engine,checked_out,6721551711030-633310-0,2134, , ,Spyglass
6576636995527,,633306-0,650,962.2,2025-09-29,2025-10-01,2,Greenhouse,962.2,962.2,0,2025-08-07,Website/Booking Engine,checked_out,6576636995527-633306-0,720, , ,Greenhouse
4087689111405,,633308-3,570,773.4,2025-09-09,2025-09-11,2,Greenhouse Pet,773.4,773.4,0,2025-08-07,Website/Booking Engine,checked_out,4087689111405-633308-3,640, , ,Greenhouse Pet
5170093031146,,633306-0,1346,1500.96,2025-09-05,2025-09-07,2,Greenhouse,1500.96,1500.96,0,2025-08-07,Website/Booking Engine,checked_out,5170093031146-633306-0,1416, , ,Greenhouse
5140055997717,,633310-6,1300,1526.4,2025-08-25,2025-08-27,2,Spyglass,1526.4,1526.4,0,2025-08-07,Website/Booking Engine,checked_out,5140055997717-633310-6,1370, , ,Spyglass
5140055997717,,633310-2,1300,1526.4,2025-08-25,2025-08-27,2,Spyglass,1526.4,1526.4,0,2025-08-07,Website/Booking Engine,checked_out,5140055997717-633310-2,1370, , ,Spyglass
3666006277975,,633310-1,650,763.2,2025-08-25,2025-08-27,2,Spyglass,763.2,763.2,0,2025-08-07,Website/Booking Engine,checked_out,3666006277975-633310-1,720, , ,Spyglass
2892953290216,,633312-1,1653,1921.38,2025-08-22,2025-08-24,2,Spyglass Pet,1921.38,1921.38,0,2025-08-07,Website/Booking Engine,checked_out,2892953290216-633312-1,1723, , ,Spyglass Pet
7294332479623,,633312-0,1377,1628.82,2025-08-15,2025-08-17,2,Spyglass Pet,1628.82,1628.82,0,2025-08-07,Website/Booking Engine,checked_out,7294332479623-633312-0,1447, , ,Spyglass Pet
5065425895329,,633306-3,825,948.7,2025-08-14,2025-08-16,2,Greenhouse,948.7,948.7,0,2025-08-07,Website/Booking Engine,checked_out,5065425895329-633306-3,895, , ,Greenhouse
6052910169326,OBH25080803573500-2931832,633306-1,223.64,258.64,2025-08-13,2025-08-14,1,Greenhouse,258.64,256.54,0,2025-08-07,Mr & Mrs Smith (Smith Hotels) (Hotel Collect Booking),checked_out,6052910169326-633306-1,258.64, , ,Greenhouse
3086012598246,OBH25080803564204-2931831,633306-0,223.64,258.64,2025-08-13,2025-08-14,1,Greenhouse,258.64,256.54,0,2025-08-07,Mr & Mrs Smith (Smith Hotels) (Hotel Collect Booking),checked_out,3086012598246-633306-0,258.64, , ,Greenhouse
1077911290818,,633312-5,866,992.16,2025-08-09,2025-08-11,2,Spyglass Pet,992.16,992.16,0,2025-08-07,Website/Booking Engine,checked_out,1077911290818-633312-5,936, , ,Spyglass Pet
4781432014105,,633308-0,269,417.24,2025-08-10,2025-08-11,1,Greenhouse Pet,417.24,417.24,0,2025-08-07,Website/Booking Engine,checked_out,4781432014105-633308-0,304, , ,Greenhouse Pet
9966231328734,,633310-7,238.05,289.43,2025-08-07,2025-08-08,1,Spyglass,289.43,289.43,0,2025-08-07,Website/Booking Engine,checked_out,9966231328734-633310-7,273.05, , ,Spyglass
3974939337098,,633310-0,374,433.54,2025-08-08,2025-08-09,1,Spyglass,433.54,433.54,0,2025-08-07,Website/Booking Engine,checked_out,3974939337098-633310-0,409, , ,Spyglass
7430495196332,,633310-1,1758,1937.68,2025-09-05,2025-09-07,2,Spyglass,1937.68,1937.68,0,2025-08-08,Website/Booking Engine,checked_out,7430495196332-633310-1,1828, , ,Spyglass
3892321411821,HMZTDQ2NBE,633312-5,488.68,0,2025-08-13,2025-08-15,2,Spyglass Pet,518,518,518,2025-08-08,Airbnb (API),checked_out,3892321411821-633312-5,558.68, , ,Spyglass Pet
6042999806879,,633310-2,1277,1676.82,2025-08-15,2025-08-17,2,Spyglass,1676.82,1676.82,0,2025-08-08,Website/Booking Engine,checked_out,6042999806879-633310-2,1347, , ,Spyglass
6407041616876,,633306-2,209,258.64,2025-08-13,2025-08-14,1,Greenhouse,258.64,258.64,0,2025-08-08,Website/Booking Engine,checked_out,6407041616876-633306-2,244, , ,Greenhouse
6924530643076,HMFWMKWZDD,633310-2,723,0,2025-08-10,2025-08-13,3,Spyglass,766.38,0,766.38,2025-08-08,Airbnb (API),checked_out,6924530643076-633310-2,828, , ,Spyglass
5214207128704,,633310-6,259,311.64,2025-08-11,2025-08-12,1,Spyglass,311.64,311.64,0,2025-08-08,Website/Booking Engine,checked_out,5214207128704-633310-6,294, , ,Spyglass
9369166469999,,633308-5,679,756.84,2025-08-09,2025-08-10,1,Greenhouse Pet,756.84,756.84,0,2025-08-08,Website/Booking Engine,checked_out,9369166469999-633308-5,714, , ,Greenhouse Pet
7686308050747,HMP9JN2A4F,633311-0,338,0,2025-08-08,2025-08-09,1,Spyglass ADA,358.28,0,358.28,2025-08-08,Airbnb (API),checked_out,7686308050747-633311-0,373, , ,Spyglass ADA
6785631112905,,633310-2,655,731.4,2025-08-09,2025-08-10,1,Spyglass,731.4,731.4,0,2025-08-08,Website/Booking Engine,checked_out,6785631112905-633310-2,690, , ,Spyglass
2060133778302,,633310-7,374,433.54,2025-08-08,2025-08-09,1,Spyglass,433.54,433.54,0,2025-08-08,Website/Booking Engine,checked_out,2060133778302-633310-7,409, , ,Spyglass
6850334740934,HMH3DJ8XX3,633306-3,551,0,2025-08-09,2025-08-10,1,Greenhouse,584.06,0,584.06,2025-08-08,Airbnb (API),checked_out,6850334740934-633306-3,586, , ,Greenhouse
1725189483638,,633310-1,374,433.54,2025-08-08,2025-08-09,1,Spyglass,433.54,433.54,0,2025-08-08,Website/Booking Engine,checked_out,1725189483638-633310-1,409, , ,Spyglass
7117262654452,HMC98T2MYJ,633312-1,577,0,2025-08-09,2025-08-10,1,Spyglass Pet,611.62,0,611.62,2025-08-08,Airbnb (API),checked_out,7117262654452-633312-1,612, , ,Spyglass Pet
2160622040932,HMQMDDKWFN,633312-4,850,0,2025-08-08,2025-08-10,2,Spyglass Pet,901,901,901,2025-08-08,Airbnb (API),checked_out,2160622040932-633312-4,920, , ,Spyglass Pet
7099364134680,,633306-0,1167,1348.32,2025-10-27,2025-10-30,3,Greenhouse,1348.32,1348.32,0,2025-08-09,Website/Booking Engine,checked_out,7099364134680-633306-0,1272, , ,Greenhouse
2686299148719,,633306-4,610,720.8,2025-09-07,2025-09-09,2,Greenhouse,720.8,720.8,0,2025-08-09,Website/Booking Engine,checked_out,2686299148719-633306-4,680, , ,Greenhouse
7072891809819,,633306-2,1322,1475.52,2025-08-30,2025-09-01,2,Greenhouse,1475.52,1475.52,0,2025-08-09,Website/Booking Engine,checked_out,7072891809819-633306-2,1392, , ,Greenhouse
4701899859990,2264588308,633310-7,305.47,0,2025-08-26,2025-08-27,1,Spyglass,323.8,323.8,323.8,2025-08-09,Expedia (Channel Collect Booking),checked_out,4701899859990-633310-7,340.47, , ,Spyglass
1264900992854,,633308-2,900.45,1160.78,2025-08-17,2025-08-20,3,Greenhouse Pet,1160.78,1160.78,0,2025-08-09,Website/Booking Engine,checked_out,1264900992854-633308-2,1005.45, , ,Greenhouse Pet
3332947649235,,633308-3,229,279.84,2025-08-18,2025-08-19,1,Greenhouse Pet,279.84,279.84,0,2025-08-09,Website/Booking Engine,checked_out,3332947649235-633308-3,264, , ,Greenhouse Pet
5649808677052,,633306-4,444,507.74,2025-08-15,2025-08-16,1,Greenhouse,507.74,507.74,0,2025-08-09,Website/Booking Engine,checked_out,5649808677052-633306-4,479, , ,Greenhouse
1228483075075,,633306-6,378,474.88,2025-08-12,2025-08-14,2,Greenhouse,474.88,474.88,0,2025-08-09,Website/Booking Engine,checked_out,1228483075075-633306-6,448, , ,Greenhouse
4969604480580,OBH25080908031502-2932999,633312-1,552.47,657.47,2025-08-11,2025-08-14,3,Spyglass Pet,657.47,651.18,0,2025-08-09,Mr & Mrs Smith (Smith Hotels) (Hotel Collect Booking),checked_out,4969604480580-633312-1,657.47, , ,Spyglass Pet
9380760901698,OBH25081003222805-2933650,633306-4,172.23,207.23,2025-08-10,2025-08-11,1,Greenhouse,207.23,205.13,0,2025-08-09,Mr & Mrs Smith (Smith Hotels) (Hotel Collect Booking),checked_out,9380760901698-633306-4,207.23, , ,Greenhouse
4881495809610,,633308-1,269,322.24,2025-08-10,2025-08-11,1,Greenhouse Pet,322.24,322.24,0,2025-08-09,Website/Booking Engine,checked_out,4881495809610-633308-1,304, , ,Greenhouse Pet
8568828994532,,633311-0,287,341.32,2025-08-10,2025-08-11,1,Spyglass ADA,341.32,341.32,0,2025-08-09,Website/Booking Engine,checked_out,8568828994532-633311-0,322, , ,Spyglass ADA
2888136208406,,633312-0,1758,2032.68,2025-09-05,2025-09-07,2,Spyglass Pet,2032.68,2032.68,0,2025-08-10,Website/Booking Engine,checked_out,2888136208406-633312-0,1828, , ,Spyglass Pet
2584155023807,,633308-1,1238,1518.58,2025-08-14,2025-08-17,3,Greenhouse Pet,1518.58,1333.48,0,2025-08-10,Website/Booking Engine,checked_out,2584155023807-633308-1,1343, , ,Greenhouse Pet
2584155023807,,633308-2,1238,1518.58,2025-08-14,2025-08-17,3,Greenhouse Pet,1518.58,1333.48,0,2025-08-10,Website/Booking Engine,checked_out,2584155023807-633308-2,1343, , ,Greenhouse Pet
6046448431833,,633306-1,643,755.78,2025-08-24,2025-08-26,2,Greenhouse,755.78,755.78,0,2025-08-10,Website/Booking Engine,checked_out,6046448431833-633306-1,713, , ,Greenhouse
2315953367706,,633312-2,2428,2722.08,2025-08-22,2025-08-26,4,Spyglass Pet,2722.08,2722.08,0,2025-08-10,Website/Booking Engine,checked_out,2315953367706-633312-2,2568, , ,Spyglass Pet
3859766773408,,633310-7,518,623.28,2025-08-19,2025-08-21,2,Spyglass,623.28,623.28,0,2025-08-10,Website/Booking Engine,checked_out,3859766773408-633310-7,588, , ,Spyglass
1342679726736,,633310-0,787,944.92,2025-08-18,2025-08-21,3,Spyglass,944.92,934.92,0,2025-08-10,Website/Booking Engine,checked_out,1342679726736-633310-0,892, , ,Spyglass
3101009643494,,633306-8,478,580.88,2025-08-13,2025-08-15,2,Greenhouse,580.88,580.88,0,2025-08-10,Website/Booking Engine,checked_out,3101009643494-633306-8,548, , ,Greenhouse
4285863467472,,633306-7,667,818.32,2025-08-12,2025-08-15,3,Greenhouse,818.32,818.32,0,2025-08-10,Website/Booking Engine,checked_out,4285863467472-633306-7,772, , ,Greenhouse
6944986963995,,633310-6,1277,1427.82,2025-08-15,2025-08-17,2,Spyglass,1427.82,1427.82,0,2025-08-10,Website/Booking Engine,checked_out,6944986963995-633310-6,1347, , ,Spyglass
7024220059833,,633312-0,359,512.64,2025-08-14,2025-08-15,1,Spyglass Pet,512.64,512.64,0,2025-08-10,Website/Booking Engine,checked_out,7024220059833-633312-0,394, , ,Spyglass Pet
7073463662839,OBH25081019364709-2934318,633308-3,403.58,533.58,2025-08-16,2025-08-17,1,Greenhouse Pet,533.58,436.48,0,2025-08-10,Mr & Mrs Smith (Smith Hotels) (Hotel Collect Booking),checked_out,7073463662839-633308-3,438.58, , ,Greenhouse Pet
5945397424450,,633306-5,444,507.74,2025-08-15,2025-08-16,1,Greenhouse,507.74,507.74,0,2025-08-10,Website/Booking Engine,checked_out,5945397424450-633306-5,479, , ,Greenhouse
3631942973192,,633307-0,189,237.44,2025-08-13,2025-08-14,1,Greenhouse ADA,237.44,237.44,0,2025-08-10,Website/Booking Engine,checked_out,3631942973192-633307-0,224, , ,Greenhouse ADA
4416922195133,,633306-6,189,237.44,2025-08-11,2025-08-12,1,Greenhouse,237.44,237.44,0,2025-08-10,Website/Booking Engine,checked_out,4416922195133-633306-6,224, , ,Greenhouse
8715974346013,,633310-6,229,279.84,2025-08-12,2025-08-13,1,Spyglass,279.84,279.84,0,2025-08-10,Website/Booking Engine,checked_out,8715974346013-633310-6,264, , ,Spyglass
5632065219524,HMRAYM3D23,633310-7,267,0,2025-08-11,2025-08-12,1,Spyglass,283.02,0,283.02,2025-08-10,Airbnb (API),checked_out,5632065219524-633310-7,302, , ,Spyglass
2884221530005,OBH25081017292807-2934210,633306-7,152.36,187.36,2025-08-11,2025-08-12,1,Greenhouse,187.36,185.26,0,2025-08-10,Mr & Mrs Smith (Smith Hotels) (Hotel Collect Booking),checked_out,2884221530005-633306-7,187.36, , ,Greenhouse
5136233162632,,633312-1,747.5,866.56,2025-09-08,2025-09-10,2,Spyglass Pet,866.56,866.56,0,2025-08-11,Website/Booking Engine,checked_out,5136233162632-633312-1,817.5, , ,Spyglass Pet
5908943378631,,633306-4,2065,2300.2,2025-08-29,2025-09-01,3,Greenhouse,2300.2,2300.2,0,2025-08-11,Website/Booking Engine,checked_out,5908943378631-633306-4,2170, , ,Greenhouse
5327454496801,,633312-2,259,311.64,2025-08-19,2025-08-20,1,Spyglass Pet,311.64,311.64,0,2025-08-11,Website/Booking Engine,checked_out,5327454496801-633312-2,294, , ,Spyglass Pet
3644130953812,,633312-1,927,1093.92,2025-08-17,2025-08-20,3,Spyglass Pet,1093.92,1093.92,0,2025-08-11,Website/Booking Engine,checked_out,3644130953812-633312-1,1032, , ,Spyglass Pet
5698487642840,,633311-0,518,822.28,2025-08-19,2025-08-21,2,Spyglass ADA,822.28,822.28,0,2025-08-11,Website/Booking Engine,checked_out,5698487642840-633311-0,588, , ,Spyglass ADA
8980089850875,,633306-0,325,381.6,2025-08-17,2025-08-18,1,Greenhouse,381.6,381.6,0,2025-08-11,Website/Booking Engine,checked_out,8980089850875-633306-0,360, , ,Greenhouse
8955197091899,2265651884,633310-1,384.42,0,2025-08-17,2025-08-18,1,Spyglass,407.48,407.48,407.48,2025-08-11,Expedia (Channel Collect Booking),checked_out,8955197091899-633310-1,419.42, , ,Spyglass
8618558363303,,633306-3,505,572.4,2025-08-16,2025-08-17,1,Greenhouse,572.4,572.4,0,2025-08-11,Website/Booking Engine,checked_out,8618558363303-633306-3,540, , ,Greenhouse
2963701105332,,633306-6,444,706.74,2025-08-15,2025-08-16,1,Greenhouse,706.74,706.74,0,2025-08-11,Website/Booking Engine,checked_out,2963701105332-633306-6,479, , ,Greenhouse
1823518857264,,633306-5,189,237.44,2025-08-13,2025-08-14,1,Greenhouse,237.44,237.44,0,2025-08-11,Website/Booking Engine,checked_out,1823518857264-633306-5,224, , ,Greenhouse
9026086784095,,633308-1,398,496.08,2025-08-12,2025-08-14,2,Greenhouse Pet,496.08,496.08,0,2025-08-11,Website/Booking Engine,checked_out,9026086784095-633308-1,468, , ,Greenhouse Pet
1315379172206,,633312-2,229,279.84,2025-08-11,2025-08-12,1,Spyglass Pet,279.84,279.84,0,2025-08-11,Website/Booking Engine,checked_out,1315379172206-633312-2,264, , ,Spyglass Pet
8933909717084,HMB5THSBPQ,633310-7,267,0,2025-08-12,2025-08-13,1,Spyglass,283.02,0,283.02,2025-08-11,Airbnb (API),checked_out,8933909717084-633310-7,302, , ,Spyglass
1836512778065,OBH25081118294207-2935563,633312-0,184.16,219.16,2025-08-11,2025-08-12,1,Spyglass Pet,219.16,217.06,0,2025-08-11,Mr & Mrs Smith (Smith Hotels) (Hotel Collect Booking),checked_out,1836512778065-633312-0,219.16, , ,Spyglass Pet
1845332841861,,633306-1,757,876.62,2025-09-21,2025-09-23,2,Greenhouse,876.62,876.62,0,2025-08-12,Website/Booking Engine,checked_out,1845332841861-633306-1,827, , ,Greenhouse
5099227909907,,633310-1,1588,1757.48,2025-08-30,2025-09-01,2,Spyglass,1757.48,1757.48,0,2025-08-12,Website/Booking Engine,checked_out,5099227909907-633310-1,1658, , ,Spyglass
2187837977792,,633310-6,783,867.08,2025-08-22,2025-08-23,1,Spyglass,867.08,867.08,0,2025-08-12,Website/Booking Engine,checked_out,2187837977792-633310-6,818, , ,Spyglass
5428156593249,,633307-0,1274,1710.74,2025-08-15,2025-08-18,3,Greenhouse ADA,1710.74,1710.74,0,2025-08-12,Website/Booking Engine,checked_out,5428156593249-633307-0,1379, , ,Greenhouse ADA
1077346192414,,633310-7,1277,1427.82,2025-08-15,2025-08-17,2,Spyglass,1427.82,1427.82,0,2025-08-12,Website/Booking Engine,checked_out,1077346192414-633310-7,1347, , ,Spyglass
1373613084219,,633308-2,398,496.08,2025-08-12,2025-08-14,2,Greenhouse Pet,496.08,496.08,0,2025-08-12,Website/Booking Engine,checked_out,1373613084219-633308-2,468, , ,Greenhouse Pet
8077940356768,HMQHFHZF25,633312-2,285,0,2025-08-12,2025-08-13,1,Spyglass Pet,302.1,0,302.1,2025-08-12,Airbnb (API),checked_out,8077940356768-633312-2,320, , ,Spyglass Pet
5897218810019,,633306-5,189,237.44,2025-08-12,2025-08-13,1,Greenhouse,237.44,237.44,0,2025-08-12,Website/Booking Engine,checked_out,5897218810019-633306-5,224, , ,Greenhouse
2947946977504,OBH25081321433403-2938219,633310-0,2064,2262.04,2025-10-17,2025-10-19,2,Spyglass,2262.04,2257.84,0,2025-08-13,Mr & Mrs Smith (Smith Hotels) (Hotel Collect Booking),checked_out,2947946977504-633310-0,2134, , ,Spyglass
6009741965626,,633310-0,778,898.88,2025-09-22,2025-09-24,2,Spyglass,898.88,898.88,0,2025-08-13,Website/Booking Engine,checked_out,6009741965626-633310-0,848, , ,Spyglass
5415894523531,,633312-3,2032,2360.22,2025-08-22,2025-08-25,3,Spyglass Pet,2360.22,2360.22,0,2025-08-13,Website/Booking Engine,checked_out,5415894523531-633312-3,2137, , ,Spyglass Pet
7232003931513,,633306-5,209,258.64,2025-08-19,2025-08-20,1,Greenhouse,258.64,258.64,0,2025-08-13,Website/Booking Engine,checked_out,7232003931513-633306-5,244, , ,Greenhouse
5444965915118,,633306-4,418,517.28,2025-08-19,2025-08-20,1,Greenhouse,517.28,517.28,0,2025-08-13,Website/Booking Engine,checked_out,5444965915118-633306-4,453, , ,Greenhouse
5444965915118,,633306-3,418,517.28,2025-08-19,2025-08-20,1,Greenhouse,517.28,517.28,0,2025-08-13,Website/Booking Engine,checked_out,5444965915118-633306-3,453, , ,Greenhouse
2671859104649,OBH25081405135801-2938504,633306-3,168.26,203.26,2025-08-18,2025-08-19,1,Greenhouse,203.26,201.16,0,2025-08-13,Mr & Mrs Smith (Smith Hotels) (Hotel Collect Booking),checked_out,2671859104649-633306-3,203.26, , ,Greenhouse
