Reservation Number,Third Party Confirmation Number,Room Number,Accommodation Total,Amount Paid,Check in Date,Check out Date,Nights,Room Type,Grand Total,Deposit,Balance Due,Reservation Date,Source,Status,_internal_row_id,Revenue,Name,Property,Listing Name
1213473495378,,364773-0,815,1107.4,2026-03-11,2026-03-13,2,Walnut House,1107.4,1107.4,0,2026-03-05,Website/Booking Engine,checked_out,1213473495378-364773-0,885, , ,Walnut House
9332380711698,,643775-1,952,1154.86,2026-03-27,2026-03-29,2,Great Lodge King Room,1154.86,1154.86,0,2026-03-05,Website/Booking Engine,checked_out,9332380711698-643775-1,1022, , ,Great Lodge King Room
2695802780737,,655826-0,1763,2097.97,2026-04-03,2026-04-06,3,Cypress Lodge Sleeps 2,2097.97,1998.97,0,2026-03-05,Website/Booking Engine,checked_out,2695802780737-655826-0,1868, , ,Cypress Lodge Sleeps 2
9792868512739,,643773-0,1563,1884.84,2026-04-27,2026-04-30,3,Monolith,1884.84,1884.84,0,2026-03-05,Website/Booking Engine,checked_out,9792868512739-643773-0,1668, , ,Monolith
4831284787352,,643773-1,1391.5,1651.5,2026-09-01,2026-09-03,2,Monolith,1651.5,1651.5,0,2026-03-06,Website/Booking Engine,confirmed,4831284787352-643773-1,1461.5, , ,Monolith
5765215843154,2408966395,643775-5,194.47,0,2026-03-06,2026-03-07,1,Great Lodge King Room,259.3,259.3,259.3,2026-03-06,Expedia (Channel Collect Booking),checked_out,5765215843154-643775-5,229.47, , ,Great Lodge King Room
8527537121703,,643775-4,224,292.67,2026-03-06,2026-03-07,1,Great Lodge King Room,292.67,292.67,0,2026-03-06,Website/Booking Engine,checked_out,8527537121703-643775-4,259, , ,Great Lodge King Room
8803105702265,,643775-2,224,292.67,2026-03-06,2026-03-07,1,Great Lodge King Room,292.67,292.67,0,2026-03-06,Website/Booking Engine,checked_out,8803105702265-643775-2,259, , ,Great Lodge King Room
8112184651206,,643764-1,931,1238.48,2026-03-06,2026-03-08,2,Quonset,1238.48,1238.48,0,2026-03-06,Website/Booking Engine,checked_out,8112184651206-643764-1,1001, , ,Quonset
9534071016198,,643762-0,759,1044.12,2026-03-06,2026-03-08,2,Cypress Lodge Sleeps 4,1044.12,1044.12,0,2026-03-06,Website/Booking Engine,checked_out,9534071016198-643762-0,829, , ,Cypress Lodge Sleeps 4
8648733395853,,528745-0,511,656.53,2026-03-07,2026-03-09,2,Pecan Haus,656.53,656.53,0,2026-03-06,Website/Booking Engine,checked_out,8648733395853-528745-0,581, , ,Pecan Haus
7491939490455,,490007-0,512,657.66,2026-03-07,2026-03-09,2,Cedar Haus,657.66,657.66,0,2026-03-06,Website/Booking Engine,checked_out,7491939490455-490007-0,582, , ,Cedar Haus
6481718679015,,655826-1,207.1,273.58,2026-03-09,2026-03-10,1,Cypress Lodge Sleeps 2,273.58,273.58,0,2026-03-06,Website/Booking Engine,checked_out,6481718679015-655826-1,242.1, , ,Cypress Lodge Sleeps 2
7439542655983,,643764-0,1693,1992.19,2026-03-13,2026-03-15,2,Quonset,1992.19,1992.19,0,2026-03-06,Website/Booking Engine,checked_out,7439542655983-643764-0,1763, , ,Quonset
4660515543913,,364773-0,2544,2993.37,2026-03-13,2026-03-16,3,Walnut House,2993.37,2993.37,0,2026-03-06,Website/Booking Engine,checked_out,4660515543913-364773-0,2649, , ,Walnut House
1000760644352,,643772-0,2064.25,2451.26,2026-05-20,2026-05-23,3,Spiral,2451.26,2451.26,0,2026-03-06,Website/Booking Engine,checked_out,1000760644352-643772-0,2169.25, , ,Spiral
5916357474917,,643762-1,271,345.78,2026-03-07,2026-03-08,1,Cypress Lodge Sleeps 4,345.78,345.78,0,2026-03-07,Website/Booking Engine,checked_out,5916357474917-643762-1,306, , ,Cypress Lodge Sleeps 4
6768257806937,,643775-0,263,336.74,2026-03-08,2026-03-09,1,Great Lodge King Room,336.74,336.74,0,2026-03-07,Website/Booking Engine,checked_out,6768257806937-643775-0,298, , ,Great Lodge King Room
2186067283083,,643772-0,259,332.22,2026-03-09,2026-03-10,1,Spiral,332.22,332.22,0,2026-03-07,Website/Booking Engine,checked_out,2186067283083-643772-0,294, , ,Spiral
6072340581468,,643771-1,349,433.92,2026-03-09,2026-03-10,1,Diamond,433.92,433.92,0,2026-03-07,Website/Booking Engine,checked_out,6072340581468-643771-1,384, , ,Diamond
7710211600946,HMNBB3P998,643766-1,671.11,0,2026-03-09,2026-03-11,2,Winecup,758.35,0,758.35,2026-03-07,Airbnb (API) (Channel Collect Booking),checked_out,7710211600946-643766-1,671.11, , ,Winecup
1188377593249,,643762-0,1520,1796.7,2026-03-13,2026-03-15,2,Cypress Lodge Sleeps 4,1796.7,1796.7,0,2026-03-07,Website/Booking Engine,checked_out,1188377593249-643762-0,1590, , ,Cypress Lodge Sleeps 4
9793419037298,,643775-2,976,1181.98,2026-03-27,2026-03-29,2,Great Lodge King Room,1181.98,1181.98,0,2026-03-07,Website/Booking Engine,checked_out,9793419037298-643775-2,1046, , ,Great Lodge King Room
4414086817166,,643766-0,2030,2373,2026-04-03,2026-04-05,2,Winecup,2373,2373,0,2026-03-07,Website/Booking Engine,checked_out,4414086817166-643766-0,2100, , ,Winecup
8478364264470,,643773-1,1542,1861.11,2026-04-27,2026-04-30,3,Monolith,1861.11,1861.11,0,2026-03-07,Website/Booking Engine,checked_out,8478364264470-643773-1,1647, , ,Monolith
9037387760695,2410514476,528745-0,171.38,0,2026-03-10,2026-03-11,1,Pecan Haus,233.21,233.21,233.21,2026-03-08,Expedia (Channel Collect Booking),checked_out,9037387760695-528745-0,206.38, , ,Pecan Haus
1468643985541,,643760-0,239,416.97,2026-03-10,2026-03-11,1,Post Oak,416.97,416.97,0,2026-03-08,Website/Booking Engine,checked_out,1468643985541-643760-0,274, , ,Post Oak
4374250287316,,528745-0,825,1011.35,2026-03-13,2026-03-15,2,Pecan Haus,1011.35,1011.35,0,2026-03-08,Website/Booking Engine,checked_out,4374250287316-528745-0,895, , ,Pecan Haus
1566164482777,2410254770,655826-0,1230.58,0,2026-03-21,2026-03-23,2,Cypress Lodge Sleeps 2,1469.66,1469.66,1469.66,2026-03-08,Expedia (Channel Collect Booking),checked_out,1566164482777-655826-0,1300.58, , ,Cypress Lodge Sleeps 2
1381975282852,,643773-1,2606.4,3024.32,2026-04-03,2026-04-05,2,Monolith,3024.32,3024.32,0,2026-03-08,Website/Booking Engine,checked_out,1381975282852-643773-1,2676.4, , ,Monolith
1659532983826,,643775-1,1180,1412.5,2026-04-17,2026-04-19,2,Great Lodge King Room,1412.5,1412.5,0,2026-03-08,Website/Booking Engine,checked_out,1659532983826-643775-1,1250, , ,Great Lodge King Room
1389230258290,,364778-0,322,403.41,2026-03-09,2026-03-10,1,Live Oak Lodge,403.41,403.41,0,2026-03-09,Website/Booking Engine,checked_out,1389230258290-364778-0,357, , ,Live Oak Lodge
8729966575244,2411185450,655827-1,205.61,0,2026-03-10,2026-03-11,1,Cypress Lodge Sleeps 6,271.89,271.89,271.89,2026-03-09,Expedia (Channel Collect Booking),checked_out,8729966575244-655827-1,240.61, , ,Cypress Lodge Sleeps 6
6975912973630,,643771-1,229,298.32,2026-03-10,2026-03-11,1,Diamond,298.32,298.32,0,2026-03-09,Website/Booking Engine,checked_out,6975912973630-643771-1,264, , ,Diamond
4768409930116,2411140425,643775-2,127.76,0,2026-03-10,2026-03-11,1,Great Lodge King Room,183.92,183.92,183.92,2026-03-09,Expedia (Channel Collect Booking),checked_out,4768409930116-643775-2,162.76, , ,Great Lodge King Room
2059512462392,,634080-0,189,253.12,2026-03-10,2026-03-11,1,Bluebonnet,253.12,253.12,0,2026-03-09,Website/Booking Engine,checked_out,2059512462392-634080-0,224, , ,Bluebonnet
7130439858339,,364782-0,266,340.13,2026-03-10,2026-03-11,1,Buckeye Bungalow,340.13,340.13,0,2026-03-09,Website/Booking Engine,checked_out,7130439858339-364782-0,301, , ,Buckeye Bungalow
5774668086217,,643771-2,710,920.95,2026-03-10,2026-03-13,3,Diamond,920.95,920.95,0,2026-03-09,Website/Booking Engine,checked_out,5774668086217-643771-2,815, , ,Diamond
5849506097485,,364782-0,1045.8,1392.16,2026-03-13,2026-03-15,2,Buckeye Bungalow,1275.96,1392.16,0,2026-03-09,Website/Booking Engine,checked_out,5849506097485-364782-0,1115.8, , ,Buckeye Bungalow
1749417805165,,657152-1,761,939.03,2026-03-13,2026-03-15,2,Great Lodge King Room (Accessible),939.03,939.03,0,2026-03-09,Website/Booking Engine,checked_out,1749417805165-657152-1,831, , ,Great Lodge King Room (Accessible)
8401579653313,,364779-0,961,1165.03,2026-03-14,2026-03-16,2,Lantana Dome,1165.03,1165.03,0,2026-03-09,Website/Booking Engine,checked_out,8401579653313-364779-0,1031, , ,Lantana Dome
2380879847133,,362535-0,624,823.77,2026-03-16,2026-03-19,3,Cocoon,823.77,823.77,0,2026-03-09,Website/Booking Engine,checked_out,2380879847133-362535-0,729, , ,Cocoon
8622339611981,,657152-0,372,499.46,2026-03-17,2026-03-19,2,Great Lodge King Room (Accessible),499.46,499.46,0,2026-03-09,Website/Booking Engine,checked_out,8622339611981-657152-0,442, , ,Great Lodge King Room (Accessible)
3304247619164,2411116569,643766-1,852.98,0,2026-03-20,2026-03-22,2,Winecup,1042.97,1042.97,1042.97,2026-03-09,Expedia (Channel Collect Booking),checked_out,3304247619164-643766-1,922.98, , ,Winecup
3304247619164,2411116569,528745-0,852.98,0,2026-03-20,2026-03-22,2,Pecan Haus,1042.97,1042.97,1042.97,2026-03-09,Expedia (Channel Collect Booking),checked_out,3304247619164-528745-0,922.98, , ,Pecan Haus
7698235120156,,364780-0,903,1139.04,2026-03-31,2026-04-03,3,Sage Safari,1139.04,1139.04,0,2026-03-09,Website/Booking Engine,checked_out,7698235120156-364780-0,1008, , ,Sage Safari
8895748834825,2411076959,364781-0,955.68,0,2026-04-26,2026-04-29,3,Monarch,1198.56,1198.56,1198.56,2026-03-09,Expedia (Channel Collect Booking),checked_out,8895748834825-364781-0,1060.68, , ,Monarch
9715801182974,,364780-0,448,924.34,2026-05-18,2026-05-20,2,Sage Safari,624.34,924.34,0,2026-03-09,Website/Booking Engine,checked_out,9715801182974-364780-0,518, , ,Sage Safari
4208715860961,,643771-2,2454,2970.77,2026-05-29,2026-06-03,5,Diamond,2970.77,2970.77,0,2026-03-09,Website/Booking Engine,checked_out,4208715860961-643771-2,2629, , ,Diamond
1408320957923,,643775-3,177,239.56,2026-03-10,2026-03-11,1,Great Lodge King Room,239.56,239.56,0,2026-03-10,Website/Booking Engine,checked_out,1408320957923-643775-3,212, , ,Great Lodge King Room
5650011279770,6089431345,657152-0,235.58,305.75,2026-03-11,2026-03-12,1,Great Lodge King Room (Accessible),305.75,305.75,0,2026-03-10,Booking.com (Channel Collect Booking),checked_out,5650011279770-657152-0,270.58, , ,Great Lodge King Room (Accessible)
4595816477017,2411867906,643771-1,184.14,0,2026-03-11,2026-03-12,1,Diamond,247.63,247.63,247.63,2026-03-10,Expedia (Channel Collect Booking),checked_out,4595816477017-643771-1,219.14, , ,Diamond
5918836050446,,643762-1,168,229.39,2026-03-11,2026-03-12,1,Cypress Lodge Sleeps 4,229.39,229.39,0,2026-03-10,Website/Booking Engine,checked_out,5918836050446-643762-1,203, , ,Cypress Lodge Sleeps 4
5046264691154,,643764-1,457,595.51,2026-03-11,2026-03-13,2,Quonset,595.51,595.51,0,2026-03-10,Website/Booking Engine,checked_out,5046264691154-643764-1,527, , ,Quonset
5662914811934,2412096657,643766-1,387.31,0,2026-03-11,2026-03-13,2,Winecup,516.76,516.76,516.76,2026-03-10,Expedia (Channel Collect Booking),checked_out,5662914811934-643766-1,457.31, , ,Winecup
9582039979589,2411980989,364778-0,2309.65,0,2026-11-21,2026-11-24,3,Live Oak Lodge,2728.56,2728.56,2728.56,2026-03-10,Expedia (Channel Collect Booking),confirmed,9582039979589-364778-0,2414.65, , ,Live Oak Lodge
1043508243031,,643775-0,353,477.99,2026-03-11,2026-03-13,2,Great Lodge King Room,477.99,477.99,0,2026-03-10,Website/Booking Engine,checked_out,1043508243031-643775-0,423, , ,Great Lodge King Room
7062625899980,,643764-0,436,571.78,2026-03-11,2026-03-13,2,Quonset,571.78,571.78,0,2026-03-10,Website/Booking Engine,checked_out,7062625899980-643764-0,506, , ,Quonset
2381167541518,2411909108,643772-0,248.05,0,2026-03-12,2026-03-13,1,Spiral,319.84,319.84,319.84,2026-03-10,Expedia (Channel Collect Booking),checked_out,2381167541518-643772-0,283.05, , ,Spiral
3081533270858,,643771-0,478,619.24,2026-03-11,2026-03-13,2,Diamond,619.24,619.24,0,2026-03-10,Website/Booking Engine,checked_out,3081533270858-643771-0,548, , ,Diamond
4177293311318,,364781-0,228,297.19,2026-03-12,2026-03-13,1,Monarch,297.19,297.19,0,2026-03-10,Website/Booking Engine,checked_out,4177293311318-364781-0,263, , ,Monarch
8937127345550,,655826-1,656,820.38,2026-03-12,2026-03-14,2,Cypress Lodge Sleeps 2,820.38,820.38,0,2026-03-10,Website/Booking Engine,checked_out,8937127345550-655826-1,726, , ,Cypress Lodge Sleeps 2
2581441774803,,362535-0,652,776.31,2026-03-13,2026-03-14,1,Cocoon,776.31,776.31,0,2026-03-10,Website/Booking Engine,checked_out,2581441774803-362535-0,687, , ,Cocoon
5901430042674,,643772-0,1169,1400.07,2026-03-13,2026-03-15,2,Spiral,1400.07,1400.07,0,2026-03-10,Website/Booking Engine,checked_out,5901430042674-643772-0,1239, , ,Spiral
2261064306590,,643766-1,704,874.62,2026-03-13,2026-03-15,2,Winecup,874.62,874.62,0,2026-03-10,Website/Booking Engine,checked_out,2261064306590-643766-1,774, , ,Winecup
7894015643114,,490007-0,921,1159.38,2026-03-12,2026-03-15,3,Cedar Haus,1159.38,1159.38,0,2026-03-10,Website/Booking Engine,checked_out,7894015643114-490007-0,1026, , ,Cedar Haus
4335054711956,,643771-0,1135,1574.08,2026-03-14,2026-03-16,2,Diamond,1574.08,1574.08,0,2026-03-10,Website/Booking Engine,checked_out,4335054711956-643771-0,1205, , ,Diamond
4973295828583,,643775-0,667,940.16,2026-03-15,2026-03-16,1,Great Lodge King Room,940.16,940.16,0,2026-03-10,Website/Booking Engine,checked_out,4973295828583-643775-0,702, , ,Great Lodge King Room
4973295828583,,655827-0,667,940.16,2026-03-15,2026-03-16,1,Cypress Lodge Sleeps 6,940.16,940.16,0,2026-03-10,Website/Booking Engine,checked_out,4973295828583-655827-0,702, , ,Cypress Lodge Sleeps 6
6141254620047,,643771-0,250,322.05,2026-03-24,2026-03-25,1,Diamond,322.05,322.05,0,2026-03-10,Website/Booking Engine,checked_out,6141254620047-643771-0,285, , ,Diamond
4879280188403,,643772-0,500,644.1,2026-03-24,2026-03-26,2,Spiral,644.1,644.1,0,2026-03-10,Website/Booking Engine,checked_out,4879280188403-643772-0,570, , ,Spiral
3037166708628,,364776-0,2573,3093.94,2026-04-03,2026-04-05,2,Spyglass,3093.94,3093.94,0,2026-03-10,Website/Booking Engine,checked_out,3037166708628-364776-0,2643, , ,Spyglass
8012704137996,,364782-0,237,307.36,2026-04-22,2026-04-23,1,Buckeye Bungalow,307.36,307.36,0,2026-03-10,Website/Booking Engine,checked_out,8012704137996-364782-0,272, , ,Buckeye Bungalow
2474357377569,2411874810,490007-0,787.82,0,2026-05-10,2026-05-13,3,Cedar Haus,1008.89,1008.89,1008.89,2026-03-10,Expedia (Channel Collect Booking),checked_out,2474357377569-490007-0,892.82, , ,Cedar Haus
4177818782544,,643775-4,352,476.86,2026-03-11,2026-03-12,1,Great Lodge King Room,476.86,476.86,0,2026-03-11,Website/Booking Engine,checked_out,4177818782544-643775-4,387, , ,Great Lodge King Room
4177818782544,,657152-1,352,476.86,2026-03-11,2026-03-12,1,Great Lodge King Room (Accessible),476.86,476.86,0,2026-03-11,Website/Booking Engine,checked_out,4177818782544-657152-1,387, , ,Great Lodge King Room (Accessible)
6857743683568,HMCX5KPJAY,643771-1,380.3,0,2026-03-12,2026-03-13,1,Diamond,429.74,0,429.74,2026-03-11,Airbnb (API) (Channel Collect Booking),checked_out,6857743683568-643771-1,380.3, , ,Diamond
9003677976802,,528745-0,370,497.2,2026-03-11,2026-03-13,2,Pecan Haus,497.2,497.2,0,2026-03-11,Website/Booking Engine,checked_out,9003677976802-528745-0,440, , ,Pecan Haus
8213532854791,,364779-0,217,284.76,2026-03-12,2026-03-13,1,Lantana Dome,284.76,284.76,0,2026-03-11,Website/Booking Engine,checked_out,8213532854791-364779-0,252, , ,Lantana Dome
8708478986474,,362535-0,217,284.76,2026-03-12,2026-03-13,1,Cocoon,284.76,284.76,0,2026-03-11,Website/Booking Engine,checked_out,8708478986474-362535-0,252, , ,Cocoon
6751879099601,,643773-0,262,335.61,2026-03-12,2026-03-13,1,Monolith,335.61,335.61,0,2026-03-11,Website/Booking Engine,checked_out,6751879099601-643773-0,297, , ,Monolith
6703983450652,,643775-2,578,732.24,2026-03-12,2026-03-14,2,Great Lodge King Room,732.24,732.24,0,2026-03-11,Website/Booking Engine,checked_out,6703983450652-643775-2,648, , ,Great Lodge King Room
7062688383999,,643775-1,578,732.24,2026-03-12,2026-03-14,2,Great Lodge King Room,732.24,732.24,0,2026-03-11,Website/Booking Engine,checked_out,7062688383999-643775-1,648, , ,Great Lodge King Room
9716466105899,,643771-2,1525,1802.35,2026-03-13,2026-03-15,2,Diamond,1802.35,1802.35,0,2026-03-11,Website/Booking Engine,checked_out,9716466105899-643771-2,1595, , ,Diamond
6394617082756,,364776-0,780,920.95,2026-03-14,2026-03-15,1,Spyglass,920.95,920.95,0,2026-03-11,Website/Booking Engine,checked_out,6394617082756-364776-0,815, , ,Spyglass
8169473828734,HMW3ERAEYR,643771-1,2497.99,0,2026-03-13,2026-03-16,3,Diamond,2822.74,0,2822.74,2026-03-11,Airbnb (API) (Channel Collect Booking),checked_out,8169473828734-643771-1,2497.99, , ,Diamond
1861659946884,2412715670,643773-0,215.12,0,2026-03-25,2026-03-26,1,Monolith,282.64,282.64,282.64,2026-03-11,Expedia (Channel Collect Booking),checked_out,1861659946884-643773-0,250.12, , ,Monolith
6010404934879,,643773-0,825,1011.35,2026-03-29,2026-03-31,2,Monolith,1011.35,1011.35,0,2026-03-11,Website/Booking Engine,checked_out,6010404934879-643773-0,895, , ,Monolith
7087762146601,,364782-0,380,468.95,2026-04-16,2026-04-17,1,Buckeye Bungalow,468.95,468.95,0,2026-03-11,Website/Booking Engine,checked_out,7087762146601-364782-0,415, , ,Buckeye Bungalow
5354436181302,,364773-0,1678,2014.79,2026-04-23,2026-04-26,3,Walnut House,2014.79,1724.38,0,2026-03-11,Website/Booking Engine,checked_out,5354436181302-364773-0,1783, , ,Walnut House
5354436181302,,528745-0,1678,2014.79,2026-04-23,2026-04-26,3,Pecan Haus,2014.79,1724.38,0,2026-03-11,Website/Booking Engine,checked_out,5354436181302-528745-0,1783, , ,Pecan Haus
8770462918341,,643766-1,2386.8,2815.74,2026-06-12,2026-06-15,3,Winecup,2815.74,2815.74,0,2026-03-11,Website/Booking Engine,checked_out,8770462918341-643766-1,2491.8, , ,Winecup
2033858057892,2413648351,643760-0,166.45,0,2026-03-12,2026-03-13,1,Post Oak,227.64,227.64,227.64,2026-03-12,Expedia (Channel Collect Booking),checked_out,2033858057892-643760-0,201.45, , ,Post Oak
8885588679937,2413410343,490024-0,147.23,0,2026-03-12,2026-03-13,1,Juniper Haus,205.92,205.92,205.92,2026-03-12,Expedia (Channel Collect Booking),checked_out,8885588679937-490024-0,182.23, , ,Juniper Haus
4017551436927,,643775-0,371,458.78,2026-03-14,2026-03-15,1,Great Lodge King Room,458.78,458.78,0,2026-03-12,Website/Booking Engine,checked_out,4017551436927-643775-0,406, , ,Great Lodge King Room
8555988798646,,655826-1,447,544.66,2026-03-14,2026-03-15,1,Cypress Lodge Sleeps 2,544.66,544.66,0,2026-03-12,Website/Booking Engine,checked_out,8555988798646-655826-1,482, , ,Cypress Lodge Sleeps 2
5108518807170,,643766-0,1373,1630.59,2026-03-13,2026-03-15,2,Winecup,1630.59,1630.59,0,2026-03-12,Website/Booking Engine,checked_out,5108518807170-643766-0,1443, , ,Winecup
3604850554681,HMYARAN32Z,643775-3,1205.88,0,2026-03-12,2026-03-15,3,Great Lodge King Room,1362.66,0,1362.66,2026-03-12,Airbnb (API) (Channel Collect Booking),checked_out,3604850554681-643775-3,1205.88, , ,Great Lodge King Room
2490892090418,,655826-0,447,544.66,2026-03-14,2026-03-15,1,Cypress Lodge Sleeps 2,544.66,544.66,0,2026-03-12,Website/Booking Engine,checked_out,2490892090418-655826-0,482, , ,Cypress Lodge Sleeps 2
2125370701083,HMDMBWTXP4,643773-1,409,0,2026-03-16,2026-03-17,1,Monolith,462.17,0,462.17,2026-03-12,Airbnb (API) (Channel Collect Booking),checked_out,2125370701083-643773-1,409, , ,Monolith
1394265902519,,643772-0,520,666.7,2026-03-16,2026-03-18,2,Spiral,666.7,666.7,0,2026-03-12,Website/Booking Engine,checked_out,1394265902519-643772-0,590, , ,Spiral
7167461189775,HMBBBWNP3Y,364773-0,382,0,2026-03-17,2026-03-18,1,Walnut House,431.66,0,431.66,2026-03-12,Airbnb (API) (Channel Collect Booking),checked_out,7167461189775-364773-0,382, , ,Walnut House
3252069175660,HMJW98FBPD,643771-1,723,0,2026-03-16,2026-03-18,2,Diamond,816.99,0,816.99,2026-03-12,Airbnb (API) (Channel Collect Booking),checked_out,3252069175660-643771-1,723, , ,Diamond
8887924223882,,364776-0,238,308.49,2026-03-17,2026-03-18,1,Spyglass,308.49,308.49,0,2026-03-12,Website/Booking Engine,checked_out,8887924223882-364776-0,273, , ,Spyglass
4529732774703,,643773-0,507,652.01,2026-03-16,2026-03-18,2,Monolith,652.01,652.01,0,2026-03-12,Website/Booking Engine,checked_out,4529732774703-643773-0,577, , ,Monolith
7570239234774,,643775-5,223.35,724.33,2026-03-17,2026-03-19,2,Great Lodge King Room,364.33,616.98,0,2026-03-12,Website/Booking Engine,checked_out,7570239234774-643775-5,293.35, , ,Great Lodge King Room
2403062165995,HM3QEQB93M,364782-0,1672,0,2026-03-19,2026-03-21,2,Buckeye Bungalow,1889.36,0,1889.36,2026-03-12,Airbnb (API) (Channel Collect Booking),checked_out,2403062165995-364782-0,1672, , ,Buckeye Bungalow
5204514240415,,634080-0,1597,1883.71,2026-03-28,2026-03-30,2,Bluebonnet,1883.71,1883.71,0,2026-03-12,Website/Booking Engine,checked_out,5204514240415-634080-0,1667, , ,Bluebonnet
9832155293411,,643772-0,690,858.8,2026-04-08,2026-04-10,2,Spiral,858.8,858.8,0,2026-03-12,Website/Booking Engine,checked_out,9832155293411-643772-0,760, , ,Spiral
6502555674048,,364780-0,472,612.46,2026-04-13,2026-04-15,2,Sage Safari,612.46,612.46,0,2026-03-12,Website/Booking Engine,checked_out,6502555674048-364780-0,542, , ,Sage Safari
1603420901643,,643773-0,509.4,1033.29,2026-04-13,2026-04-16,3,Monolith,733.29,1033.29,0,2026-03-12,Website/Booking Engine,checked_out,1603420901643-643773-0,614.4, , ,Monolith
2943698741038,,364778-0,700.2,870.34,2026-04-15,2026-04-17,2,Live Oak Lodge,870.34,870.34,0,2026-03-12,Website/Booking Engine,checked_out,2943698741038-364778-0,770.2, , ,Live Oak Lodge
6364734629854,,657152-0,362,448.61,2026-03-13,2026-03-14,1,Great Lodge King Room (Accessible),448.61,448.61,0,2026-03-13,Website/Booking Engine,checked_out,6364734629854-657152-0,397, , ,Great Lodge King Room (Accessible)
3047004932850,,490024-0,323,404.54,2026-03-13,2026-03-14,1,Juniper Haus,404.54,404.54,0,2026-03-13,Website/Booking Engine,checked_out,3047004932850-490024-0,358, , ,Juniper Haus
7725163694213,,490024-0,342,426.01,2026-03-14,2026-03-15,1,Juniper Haus,426.01,426.01,0,2026-03-13,Website/Booking Engine,checked_out,7725163694213-490024-0,377, , ,Juniper Haus
5712769651064,HM45FFERBH,643775-5,929,0,2026-03-13,2026-03-15,2,Great Lodge King Room,1049.77,0,1049.77,2026-03-13,Airbnb (API) (Channel Collect Booking),checked_out,5712769651064-643775-5,929, , ,Great Lodge King Room
9935530424337,HMFP3DEW5N,643775-2,517,0,2026-03-14,2026-03-15,1,Great Lodge King Room,584.21,0,584.21,2026-03-13,Airbnb (API) (Channel Collect Booking),checked_out,9935530424337-643775-2,517, , ,Great Lodge King Room
6801552372507,2414145845,643775-1,322,0,2026-03-14,2026-03-15,1,Great Lodge King Room,403.41,403.41,403.41,2026-03-13,Expedia (Channel Collect Booking),checked_out,6801552372507-643775-1,357, , ,Great Lodge King Room
1884791078463,2414092866,643775-4,659.69,0,2026-03-13,2026-03-15,2,Great Lodge King Room,824.55,824.55,824.55,2026-03-13,Expedia (Channel Collect Booking),checked_out,1884791078463-643775-4,729.69, , ,Great Lodge King Room
8501165393079,,643764-1,677,804.56,2026-03-14,2026-03-15,1,Quonset,804.56,804.56,0,2026-03-13,Website/Booking Engine,checked_out,8501165393079-643764-1,712, , ,Quonset
2036286124723,,643773-0,533,681.39,2026-03-15,2026-03-16,1,Monolith,681.39,681.39,0,2026-03-13,Website/Booking Engine,checked_out,2036286124723-643773-0,568, , ,Monolith
2036286124723,,643772-0,533,681.39,2026-03-15,2026-03-16,1,Spiral,681.39,681.39,0,2026-03-13,Website/Booking Engine,checked_out,2036286124723-643772-0,568, , ,Spiral
5756033572797,2414540004,364778-0,233.21,0,2026-03-15,2026-03-16,1,Live Oak Lodge,303.07,303.07,303.07,2026-03-13,Expedia (Channel Collect Booking),checked_out,5756033572797-364778-0,268.21, , ,Live Oak Lodge
1166310943694,,655826-0,173,235.04,2026-03-16,2026-03-17,1,Cypress Lodge Sleeps 2,235.04,235.04,0,2026-03-13,Website/Booking Engine,checked_out,1166310943694-655826-0,208, , ,Cypress Lodge Sleeps 2
9843634426250,2414615667,643775-0,287.32,0,2026-03-16,2026-03-18,2,Great Lodge King Room,403.78,403.78,403.78,2026-03-13,Expedia (Channel Collect Booking),checked_out,9843634426250-643775-0,357.32, , ,Great Lodge King Room
2444206297927,,643775-1,346,470.08,2026-03-17,2026-03-19,2,Great Lodge King Room,470.08,470.08,0,2026-03-13,Website/Booking Engine,checked_out,2444206297927-643775-1,416, , ,Great Lodge King Room
4730171314839,,643760-0,190,254.25,2026-03-19,2026-03-20,1,Post Oak,254.25,254.25,0,2026-03-13,Website/Booking Engine,checked_out,4730171314839-643760-0,225, , ,Post Oak
4695517869984,,643771-1,1802,2327.79,2026-03-20,2026-03-22,2,Diamond,2327.79,2327.79,0,2026-03-13,Website/Booking Engine,checked_out,4695517869984-643771-1,1872, , ,Diamond
8850155016396,,364779-0,205,271.2,2026-03-23,2026-03-24,1,Lantana Dome,271.2,271.2,0,2026-03-13,Website/Booking Engine,checked_out,8850155016396-364779-0,240, , ,Lantana Dome
5654404048824,2413944986,364780-0,153.52,0,2026-03-23,2026-03-24,1,Sage Safari,213.03,213.03,213.03,2026-03-13,Expedia (Channel Collect Booking),checked_out,5654404048824-364780-0,188.52, , ,Sage Safari
6143419069797,,657152-0,1184,1563.92,2026-03-27,2026-03-30,3,Great Lodge King Room (Accessible),1563.92,1563.92,0,2026-03-13,Website/Booking Engine,checked_out,6143419069797-657152-0,1289, , ,Great Lodge King Room (Accessible)
6608075962233,HM8TQJBXF4,643771-0,1138.01,0,2026-03-29,2026-04-01,3,Diamond,1285.94,0,1285.94,2026-03-13,Airbnb (API) (Channel Collect Booking),checked_out,6608075962233-643771-0,1138.01, , ,Diamond
8871626548012,,364782-0,625,785.35,2026-04-01,2026-04-03,2,Buckeye Bungalow,785.35,785.35,0,2026-03-13,Website/Booking Engine,checked_out,8871626548012-364782-0,695, , ,Buckeye Bungalow
